chambres,prix,source,surface,titre,type_bien,type_transaction,ville
1,140000.0,tayara,73.0,"À VENDRE Appartement S2 à Mourouj 5 Résidence Soumaya (140 000 DT, négociable)",Appart,À Vendre,Tunis
5,740000.0,tayara,518.0,Belle villa à Hammam Chatt Coté plage,House,À Vendre,Ben Arous
2,330000.0,tayara,140.0,À VENDRE Superbe Duplex S2 à Khzema Ouest,Appart,À Vendre,Sousse
8,1849999.0,tayara,650.0,vente manar3 grande villa coin de rue,House,À Vendre,Tunis
3,520000.0,tayara,165.0,À VENDRE Superbe Duplex S3 à Khzema Ouest,Appart,À Vendre,Sousse
2,850000.0,tayara,2900.0,À Vendre Une Villa S2 style Américain à Kalaa Kabira,House,À Vendre,Sousse
1,245000.0,tayara,69.43,A VENDRE: Un appartement S1 situé à Khzema EST,Appart,À Vendre,Sousse
2,370000.0,tayara,118.39,À VENDRE: Un appartement S2 à Khzema Est,Appart,À Vendre,Sousse
2,395000.0,tayara,123.08,À VENDRE: Un appartement S2 à Khzema Est,Appart,À Vendre,Sousse
2,345000.0,tayara,85.0,VENTE Appartement S2 à Chatt Mariem Tantana,Appart,À Vendre,Tunis
2,242.0,tayara,79.0,A VENDRE CABINET MEDICAL A HAMMAM LIF FACE LA GARE,Appart,À Vendre,Tunis
3,447000.0,tayara,163.0,S3 Haut Standing Sahloul 4,Appart,À Vendre,Tunis
1,250000.0,tayara,75.0,A vendre S1 à LA GOULETTE,Appart,À Vendre,Tunis
2,200000.0,tayara,86.0,Appartement s2 à Madina jaddida,Appart,À Vendre,Ben Arous
2,90000.0,tayara,82.0,Appartement S2 à vendre Emplacement idéal à Bouhsina,Appart,À Vendre,Sousse
2,750000.0,tayara,591.0,𝙑𝙞𝙡𝙡𝙖 𝙖𝙫𝙚𝙘 𝙥𝙞𝙨𝙘𝙞𝙣𝙚 à 𝙫𝙚𝙣𝙙𝙧𝙚 𝙕𝙤𝙣𝙚 𝙩𝙤𝙪𝙧𝙞𝙨𝙩𝙞𝙦𝙪𝙚 𝘿𝙟𝙚𝙧𝙗𝙖,House,À Vendre,Mdenine
3,850000.0,tayara,204.0,À Vendre : Magnifique Appartement S3 Vue Mer Zone Touristique,Appart,À Vendre,Sousse
3,850000.0,tayara,204.0,À Vendre : Magnifique Appartement S3 Vue Mer Zone Touristique,Appart,À Vendre,Sousse
3,5200000.0,tayara,120.0,S3 HS AFH Mrezga,Appart,À Vendre,Nabeul
1,133000.0,tayara,60.0,studio a tabarka,House,À Vendre,Jendouba
0,330000.0,tayara,200.0,villa route mansoura kelibia,House,À Vendre,Nabeul
2,360000.0,tayara,90.0,Appartement S2 de 90 m² à Hammamet mrezga,Appart,À Vendre,Nabeul
1,540000.0,tayara,207.0,Duplex de 207 m² à Aouina,House,À Vendre,Tunis
3,1250000.0,tayara,349.0,Villa 349 m² de haut standing avec piscine à Hammamet Mrezga,House,À Vendre,Nabeul
3,260000.0,tayara,128.0,Appartement S3 de 128 m² à la Nouvelle Medina,Appart,À Vendre,Tunis
2,170000.0,tayara,90.0,Appartement S2 de 90 m² à la Nouvelle Medina,Appart,À Vendre,Ben Arous
7,400.0,tayara,480.0,à vendre immeuble r2 Kalaa sghira cité rouabi.,Appart,À Vendre,Sousse
9,880000.0,tayara,404.0,A vendre villa à menzah 8,House,À Vendre,Ariana
2,320000.0,tayara,130.0,A Vendre Appartement S2 Jamais Habité,Appart,À Vendre,Sousse
4,790000.0,tayara,300.0,Villa a vendre a Bizerte,House,À Vendre,Bizerte
3,850000.0,tayara,238.0,Duplex S4 à vendre a Chotrana1,House,À Vendre,Tunis
3,111111.0,tayara,250.0,Villa jendouba,House,À Vendre,Jendouba
5,195000.0,tayara,124.0,avendre villa titre bleu,House,À Vendre,Tunis
4,280000.0,tayara,220.0,villa style américain a vendre citée ennacer sened gafsa,House,À Vendre,Gafsa
4,11111.0,tayara,316.0,villa neuve,House,À Vendre,Ben Arous
3,280000.0,tayara,257.0,Maison indépendante à vendre,House,À Vendre,Tunis
3,495000.0,tayara,185.0,vente montfleury grand S3 tres haut standing jamais habité,Appart,À Vendre,Tunis
3,500000.0,tayara,323.0,Villa à Vendre,House,À Vendre,Ben Arous
0,2500000.0,tayara,190.0,Villa plain-pied à Raoued Nour Jaâfer,House,À Vendre,Ariana
3,260000.0,tayara,129.0,A Vendre S3 à La Mannouba,Appart,À Vendre,La Manouba
4,850000.0,tayara,500.0,𝐌𝐚𝐠𝐧𝐢𝐟𝐢𝐪𝐮𝐞 𝐕𝐢𝐥𝐥𝐚 𝟏 𝐞𝐫𝐞 𝐏𝐨𝐬𝐢𝐭𝐢𝐨𝐧 𝐀 𝐥𝐚 𝐏𝐥𝐚𝐠𝐞,House,À Vendre,Tunis
10,580000.0,tayara,266.0,عمارة حي الرياض,House,À Vendre,Sousse
3,553000.0,tayara,135.0,A vendre un S3 de 138m2 neuf à Chotrana 1,Appart,À Vendre,Ariana
11,1485000000.0,tayara,400.0,IMMEUBLE KANTAOUI,House,À Vendre,Sousse
1,200.0,tayara,1.0,A vendre des appartements a nouvelle soukra direct promoteur,Appart,À Vendre,Tunis
3,230000.0,tayara,146.0,appartement s3 sahloul,Appart,À Vendre,Sousse
3,760000.0,tayara,180.0,À vendre villa S3 Cité mora,House,À Vendre,Nabeul
3,385000.0,tayara,250.0,À vendre maison arabesque à Nabeul,House,À Vendre,Nabeul
2,440000.0,tayara,120.0,À vendre en exclusivité un appartement S2 à Cité El Mahrsi 2,Appart,À Vendre,Nabeul
2,405000.0,tayara,124.0,A vendre S2 à La Soukra,Appart,À Vendre,Ariana
2,1200000.0,tayara,420.0,Villa à Carthage Salambo,House,À Vendre,Tunis
2,489000.0,tayara,1270.0,A vendre Espace comme villa a Kaala kbira sousse,House,À Vendre,Sousse
2,240000.0,tayara,96.0,A vendre Appartement S2 tantana chatt meriam,Appart,À Vendre,Sousse
8,850000.0,tayara,505.0,A vendre villa à El Omrane franceville Tunis,House,À Vendre,Tunis
4,175000.0,tayara,140.0,villa 4 pièce,House,À Vendre,Sfax
1,75000.0,tayara,60.0,À vendre : Appartement S1 proche de la mer Sidi Abdelhamid,Appart,À Vendre,Sousse
3,370000.0,tayara,143.0,s3 a vendre a laouina,Appart,À Vendre,Tunis
2,240000.0,tayara,120.0,s2 a vendre a laouina,Appart,À Vendre,Tunis
3,1199999.0,tayara,7000.0,A Vendre une Villa à Utique Bizerte pas loin du palais présidentiel,House,À Vendre,Bizerte
2,650000.0,tayara,343.0,A vendre une villa sur 3 niveaux à la Manouba route Oued El Lil,House,À Vendre,La Manouba
4,989999.0,tayara,500.0,A Vendre une magnifique villa faite avec gout pied dans leau à Hammem Chatt,House,À Vendre,Ben Arous
12,250.0,tayara,400.0,villa,House,À Vendre,Ariana
4,150.0,tayara,150.0,maison à vendre,House,À Vendre,Ariana
3,490000.0,tayara,1918.0,À vendre terrain avec une ancienne villa à Route Manzel chaker km 3.5,House,À Vendre,Sfax
7,830000.0,tayara,490.0,Vente maison 3 niveaux ( prix négociable),House,À Vendre,Ben Arous
2,350.0,tayara,184.0,Villa a vendre,House,À Vendre,Ariana
38,560.0,tayara,96.0,à vendre superbe appartement à résidence palm resort folla monastir,House,À Vendre,Monastir
2,186000.0,tayara,93.0,Appartement s2 en vente,Appart,À Vendre,Sousse
2,650000.0,tayara,400.0,"Occasion dor : immeuble à vendre menzel chaker km 6,5 Sfax",House,À Vendre,Sfax
2,900000.0,tayara,144.0,À Vendre Superbe Appartement S2 Haut Standing Meublé Zone Touristique,Appart,À Vendre,Sousse
1,340000.0,tayara,55.0,A vendre un s1 à marina kantaoui,Appart,À Vendre,Sousse
2,160000.0,tayara,107.0,Appartement S2 à Panorama à vendre,Appart,À Vendre,Sousse
2,375000.0,tayara,119.0,appartement a vendre s2 haut standing,Appart,À Vendre,Ariana
6,300000.0,tayara,120.0,فيلا ذات طابقين حديثةالبناء بحي الجلاء الثاني بنزرت للبيع,House,À Vendre,Bizerte
2,270000.0,tayara,105.0,A vendre un appartement rdc s2 à Hammam lif,Appart,À Vendre,Ben Arous
3,165.0,tayara,100.0,Appartement a vendre,Appart,À Vendre,Tunis
2,185000.0,tayara,94.0,Appartement s2,Appart,À Vendre,Ben Arous
5,1150000.0,tayara,9000.0,Villa à vendre,House,À Vendre,Sousse
4,220.0,tayara,300.0,منزل للبيع,House,À Vendre,La Manouba
3,200.0,tayara,200.0,دار للبيع زاوية سوسة طريق مساكن,House,À Vendre,Sousse
6,2550000.0,tayara,22000.0,Maison de 360 m au coeur dune ferme de 2 hectares,House,À Vendre,Bizerte
5,160.0,tayara,169.0,appartement a vendre,Appart,À Vendre,Sfax
2,1200.0,tayara,109.0,À Louer S2 à Jardin dEl Manzah,Appart,À Vendre,Ariana
3,120000.0,tayara,1.0,appartement S2 à vendre en tunis حي التحرير 23408719,Appart,À Vendre,Tunis
5,2400000.0,tayara,740.0,villa inachevé a vendre Gammarth supérieure,House,À Vendre,Tunis
8,3200000.0,tayara,1250.0,villa a vendre la Marsa Saada 450m2,House,À Vendre,Tunis
1,225000.0,tayara,79.0,vente jardins menzah2 s1 spacieux haut standing,Appart,À Vendre,Tunis
4,1500000.0,tayara,430.0,A VENDRE UNE VILLA JUMELÉE A LA SOUKRA,House,À Vendre,Ariana
2,235000.0,tayara,100.0,S2 100 metres de la plage a Ezzahra Kelibia,Appart,À Vendre,Nabeul
1,176800.0,tayara,0.0,Un appartement S1 à la Nouvelle Médina - Vente directe promoteur,Appart,À Vendre,Ben Arous
6,990000.0,tayara,440.0,A vendre Villa de 440 m² à Ennasr 2,House,À Vendre,Ariana
3,350000.0,tayara,280.0,A vendre à Hammamet sidi Hamed une maison S3,House,À Vendre,Nabeul
1,285.0,tayara,70.0,s1 a vendre,Appart,À Vendre,Ariana
4,320000.0,tayara,150.0,A vendre un appartement s4 a Manar 2,Appart,À Vendre,Tunis
6,1450000.0,tayara,600.0,villa à vendre à menzah 6,House,À Vendre,Ariana
1,280000.0,tayara,57.0,A vendre appartement S1 direct promoteur à nouvelle Soukra,Appart,À Vendre,Ariana
2,390000.0,tayara,96.0,S2 à MAHDIA,Appart,À Vendre,Mahdia
1,195000.0,tayara,75.0,a vendre s1 à l menzah 7,Appart,À Vendre,Ariana
4,2099999.0,tayara,936.0,A vendre une villa avec deux appartement S2,House,À Vendre,Nabeul
1,290000.0,tayara,63.0,A VENDRE : Des Appartements Duplex à La Soukra (Direct Promoteur),Appart,À Vendre,Tunis
4,180000.0,tayara,100.0,Appartement S3,Appart,À Vendre,Tunis
6,610000.0,tayara,400.0,Vente villa Ksar Hellal,House,À Vendre,Tunis
-1,650000.0,tayara,235.0,étage de villa à vendre ou à louer usage bureautique à el menzah 5,House,À Vendre,Ariana
4,360000.0,tayara,227.0,A Vendre Maison soukra avec Jardin et place Parking,House,À Vendre,Ariana
2,180000.0,tayara,106.0,une maison indépendante s2 à hammam sousse,House,À Vendre,Sousse
3,370000.0,tayara,125.0,Maison a vendre,House,À Vendre,Mdenine
6,560000.0,tayara,485.0,A vendre : villa de style américain à Ksibet Medyouni,House,À Vendre,Monastir
2,250000.0,tayara,135.0,A Vendre S2 5min de la plage,Appart,À Vendre,Tunis
2,255000.0,tayara,81.0,Appartement Le Feu vert,Appart,À Vendre,Ben Arous
2,235000.0,tayara,130.0,A Vendre S2 à 5min de la plage,Appart,À Vendre,Tunis
5,180000.0,tayara,100.0,maison de deux étages avec garage,House,À Vendre,Ben Arous
3,205000.0,tayara,400.0,à vendre,House,À Vendre,Sfax
1,256500.0,tayara,50.0,À Vendre Appartement S1 Haut Standing à Khzema Ouest,Appart,À Vendre,Sousse
3,450000.0,tayara,145.0,A Vendre Appartement S3 à Hammam Sousse,Appart,À Vendre,Sousse
2,270000.0,tayara,73.0,S2 Résidence avec piscine,Appart,À Vendre,Tunis
6,800000.0,tayara,485.0,"Opportunité à Saisir : Villa en Très Bon État, Disponible Immédiatement",House,À Vendre,Ben Arous
3,700.0,tayara,120.0,location apprt s3,Appart,À Vendre,Ariana
5,300000.0,tayara,170.0,Maison arabe à Ma39il za3im,House,À Vendre,Tunis
4,220000.0,tayara,200.0,Superbe maison arabe,House,À Vendre,Tunis
70,150.0,tayara,95905179.0,armoire,House,À Vendre,Kasserine
4,1300.0,tayara,115.0,location appart cité wahat laaouina,Appart,À Vendre,Tunis
3,220000.0,tayara,140.0,Maison 140m2 hammam lif,House,À Vendre,Ben Arous
5,1269000.0,tayara,500.0,Villa individuelle en vente,House,À Vendre,Ariana
7,600.0,tayara,7.0,salle de coin. a vendre,House,À Vendre,Tunis
3,350000.0,tayara,204.0,Maison,House,À Vendre,Nabeul
2,310000.0,tayara,125.0,S2 Hay el Wahat,Appart,À Vendre,Tunis
2,219000.0,tayara,100.0,vente ennasr2 s2 4éme étage sans ascenseur R4 bonne opportunitée,Appart,À Vendre,Ariana
3,280.0,tayara,500.0,"Villa à vendre Zaghouan, Cité LHnaya Vue montagne Quartier calme",House,À Vendre,Zaghouan
2,210.0,tayara,88.0,Appartement rdc s2 à Madina jaddida,Appart,À Vendre,Ben Arous
6,3000000.0,tayara,6.0,فيلا فاخرة للبيع في تونس قمرت الحروش المرسى - تحفة معمارية تجمع بين الفخامة والهدوء اكتشف عالم الفخامة والراحة في هذه الفيلا الاستثنائية السعر: 880000 ل,House,À Vendre,Tunis
300,300.0,tayara,22795126.0,Redmi x3,Appart,À Vendre,Siliana
3,94000.0,tayara,78.0,à vendre très bel appartement,Appart,À Vendre,Ben Arous
2,363600.0,tayara,87.8,𝑩𝒊𝒆𝒏 𝒂 𝑽𝒆𝒏𝒅𝒓𝒆 𝑺2 𝒍𝒖𝒙𝒆 𝑬𝒏 𝑪𝒐𝒖𝒓𝒔 𝑫𝒆 𝑪𝒐𝒏𝒔𝒕𝒓𝒖𝒄𝒕𝒊𝒐𝒏 𝒂 𝑴𝒂𝒉𝒅𝒊𝒂,Appart,À Vendre,Mahdia
9,1350000.0,tayara,750.0,REZ DE CHAUSSE DEUX ETAGES A HAMMEM SOUSSE,House,À Vendre,Sousse
1,360000.0,tayara,265.0,للبيع عقار سكني في برج الوزير,House,À Vendre,Ariana
3,180000.0,tayara,400.0,منزل صالحة للسكن,House,À Vendre,Nabeul
4,170000.0,tayara,160.0,Maison à vendre,House,À Vendre,Tunis
4,500.0,tayara,208.0,Maison à vendre,House,À Vendre,Tunis
2,195000.0,tayara,100.0,Rez de chaussé à 50 mètres corniche el Marsa Kelibia,House,À Vendre,Nabeul
3,380000.0,tayara,218.0,A Vendre Maison en cours de Finition à Ghar EL Melh-,House,À Vendre,Bizerte
1,135.0,tayara,128.0,منزل للبيع,House,À Vendre,Tunis
3,350000.0,tayara,250.0,villa avec 3 garage a vendre a kelibia,House,À Vendre,Nabeul
7,650000.0,tayara,498.0,Villa R1 à la nouvelle médina -93974850,House,À Vendre,Ben Arous
4,1480000.0,tayara,465.0,Villa avec piscine en vente à La Soukra,House,À Vendre,Ariana
3,410.0,tayara,113.0,Vendre maison s3 au 1er étage Cité Riadh Bardo,House,À Vendre,Tunis
2,330000.0,tayara,243.0,A Vendre Maison à Quelque Mètres de la mer Ghar EL Melh,House,À Vendre,Bizerte
1,200000.0,tayara,57.4,Appartement S1 pour la vente direct promoteur,Appart,À Vendre,Sousse
3,290000.0,tayara,145.0,Apparemment à vendre,Appart,À Vendre,Sfax
7,400000.0,tayara,200.0,Villa 3 étages,House,À Vendre,Ben Arous
3,750000.0,tayara,314.0,Maison à vendre,House,À Vendre,Sousse
3,120000.0,tayara,90.0,Appartement S2 à El Mourouj 2,Appart,À Vendre,Ben Arous
6,750000.0,tayara,470.0,A vendre Villa a Cité el Ghazela,House,À Vendre,Tunis
4,800000.0,tayara,500.0,Manifique villa pieds dans leau à plage El Mansoura Kelibia,House,À Vendre,Tunis
1,255000.0,tayara,65.0,A vendre: Un S1 au réez de chaussée proche de la mer.,Appart,À Vendre,Tunis
2,240000.0,tayara,120.0,A vendre appartement S2 RDC avec jardin à kélibia,Appart,À Vendre,Nabeul
0,170.0,tayara,60.0,residence CORALIS-studio à vendre,Appart,À Vendre,Jendouba
2,300000.0,tayara,111.0,Un appartement s2 à hammam sousse,Appart,À Vendre,Sousse
3,310000.0,tayara,140.0,À vendre : A la nouvelle medina 3 Appartement S3 moderne,Appart,À Vendre,Tunis
2,370000.0,tayara,170.0,Etage de villa mrezga 400m de la plage,House,À Vendre,Nabeul
4,820000.0,tayara,337.0,A vendre villa à Hammamet nord,House,À Vendre,Nabeul
2,530000.0,tayara,100.0,A Vendre S2 à La Marsa Ville,Appart,À Vendre,Tunis
2,325000.0,tayara,85.0,𝐋𝐞 𝐝𝐞𝐫𝐧𝐢𝐞𝐫 𝐚𝐩𝐩𝐚𝐫𝐭𝐞𝐦𝐞𝐧𝐭 𝐒𝟐 haut standing direct promoteur : AFH2 Mrezga,Appart,À Vendre,Nabeul
1,210000.0,tayara,45.0,A vendre à Hammamet zone Miramar un appartement S1,Appart,À Vendre,Nabeul
2,600000.0,tayara,337.0,Villa à vendre en plein centre ville Bizerte,House,À Vendre,Bizerte
3,540000.0,tayara,184.0,RDC de villa à Rades 94332780,House,À Vendre,Ben Arous
3,270000.0,tayara,90.0,Appartement à Choucha Radés 94332780,Appart,À Vendre,Ben Arous
4,155000.0,tayara,100.0,Appartement à Rades 94332780,Appart,À Vendre,Ben Arous
7,650000.0,tayara,498.0,À vendre une villa en R1 94332780,House,À Vendre,Ben Arous
4,235000.0,tayara,170.0,S3 et un magasin bab jazira,Appart,À Vendre,Tunis
2,150000.0,tayara,85.0,À Vendre Appartement S2 Rez-de-Chaussée avec Place de Parking à Mourouj 5,Appart,À Vendre,Ben Arous
3,220000.0,tayara,274.0,Villa indépendante,House,À Vendre,Sousse
10,1300000.0,tayara,375.0,Villa haut standing pied dans leau,House,À Vendre,Nabeul
-3,200000.0,tayara,-102.0,للبيع أو الكراء منزل من طابقين بحي الباهي لدغم برج الوزير أريانة,House,À Vendre,Ariana
3,510000.0,tayara,363.0,Villa Indépendante à Vendre - Rejiche ; Mahdia,House,À Vendre,Mahdia
4,474999.0,tayara,256.0,À vendre Villa indépendante à Khzema 256 m²,House,À Vendre,Sousse
2,376000.0,tayara,102.0,"A vendre appartement S2 Haut Standing à La nouvelle Soukra, Tunis",Appart,À Vendre,Ariana
4,650000.0,tayara,457.0,À VENDRE Villa R1 avec Mezzanine à Korba Plage,House,À Vendre,Nabeul
7,950000.0,tayara,579.0,A vendre villa terrain 579m² bien entretenue France ville,House,À Vendre,Tunis
7,1120.0,tayara,480.0,Particulier vend villa prestigieuse a Menzah 9B,House,À Vendre,Tunis
3,225000.0,tayara,144.0,s3 à cité ghazela,Appart,À Vendre,Ariana
1,133000.0,tayara,63.0,un appartement s1 à Frina,Appart,À Vendre,Monastir
5,320000.0,tayara,180.0,maison cité Essalama Ezzahrouni,House,À Vendre,Tunis
2,140.0,tayara,1.0,À vendre : Appartement S2 à El Mourouj 5 proche Mourouj 6,Appart,À Vendre,Ben Arous
4,230000.0,tayara,800.0,منزل مع أرض قابلة للبناء,House,À Vendre,Sfax
3,330000.0,tayara,104.0,𝘼 𝙑𝙚𝙣𝙙𝙧𝙚 𝘿𝙪𝙥𝙡𝙚𝙭 𝙎𝟯 𝙄𝙣𝙙𝙚𝙥𝙚𝙣𝙙𝙖𝙣𝙩,House,À Vendre,Nabeul
5,700000.0,tayara,2707.0,Villa Mounir Sidi Jmour Djerba,House,À Vendre,Mdenine
3,510000.0,tayara,395.0,À vendre : VILLA S3 de plain-pied à Borj Cedria,House,À Vendre,Benarous
2,92000.0,tayara,77.0,app. s2 au rez de chausser,Appart,À Vendre,Sousse
2,145000.0,tayara,0.0,A VENDRE Appartement S2 Cité Gazerne Sousse,Appart,À Vendre,Tunis
2,320000.0,tayara,110.0,A vendre un appartement s2 yasmine hammamet,Appart,À Vendre,Nabeul
2,230000000.0,tayara,220.0,Une Villa avec un Studio à Vendre A El Hawareya.,House,À Vendre,Nabeul
2,230000000.0,tayara,221.0,Une Villa avec un Studio à Vendre A El Hawareya.,House,À Vendre,Nabeul
3,700000.0,tayara,480.0,A vendre Villa S3 avec piscine à Hammamet,House,À Vendre,Nabeul
2,2500.0,tayara,117.0,appartement S2 de 117 m² à Nouvelle Médina - Vente directe promoteur,Appart,À Vendre,Ben Arous
3,280.0,tayara,450.0,Villa à vendre,House,À Vendre,Sfax
3,235000.0,tayara,71.0,Appartement à vendre à Bhira bizerte,Appart,À Vendre,Bizerte
3,1560000.0,tayara,312.0,Duplex S3 avec terrasse à vendre aux Berges du Lac 2 MDV0179,House,À Vendre,Tunis
2,175000.0,tayara,97.0,Appartement S2 a Baghdadi,Appart,À Vendre,Monastir
2,260000.0,tayara,110.0,"Appartement S2 à Baghdadi, en première ligne, face à la mer.",Appart,À Vendre,Mahdia
1,125000.0,tayara,80.0,عــــــروض إستثنـائيـــة في قليبيــــة والحمــامــات,Appart,À Vendre,Nabeul
3,260000.0,tayara,140.0,𝐀 𝐯𝐞𝐧𝐝𝐫𝐞 𝐀𝐩𝐩𝐚𝐫𝐭𝐞𝐦𝐞𝐧𝐭 𝐒𝟑 à 𝐤é𝐥𝐢𝐛𝐢𝐚 𝐚𝐯𝐞𝐜 𝐟𝐚𝐜𝐢𝐥𝐢𝐭é 𝐝𝐞 𝐩𝐚𝐢𝐞𝐦𝐞𝐧𝐭,Appart,À Vendre,Nabeul
1,170000.0,tayara,54.0,appartement direct promoteur Boumhal,Appart,À Vendre,Ben Arous
5,370000.0,tayara,299.0,À vendre : villa sur deux niveaux située à Borj Cedria.,House,À Vendre,Ben Arous
1,165000.0,tayara,60.0,A vendre appartement s1 près carrefour riadh andalous,Appart,À Vendre,Ariana
3,275000.0,tayara,126.0,Appartement S3 Riadh el Ghazala,Appart,À Vendre,Ariana
3,150000.0,tayara,100.0,appartement à na pas rater,Appart,À Vendre,Tunis
1,224900.0,tayara,79.0,vente jardins menzah2 s1 spacieux haut standing,Appart,À Vendre,Tunis
6,800000.0,tayara,280.0,vente triplex très haut standing Soukra chotrana3,House,À Vendre,Ariana
1,260000.0,tayara,60.0,𝐃𝐞𝐬 𝐀𝐩𝐩𝐚𝐫𝐭𝐞𝐦𝐞𝐧𝐭𝐬 𝐃𝐢𝐫𝐞𝐜𝐭 𝐏𝐫𝐨𝐦𝐨𝐭𝐞𝐮𝐫 à 𝐍𝐚𝐛𝐞𝐮𝐥,Appart,À Vendre,Tunis
10,1500000.0,tayara,1220.0,Vente villa à Montfleury Tunis,House,À Vendre,Tunis
3,210000.0,tayara,130.0,A vendre appartement S 3 hts a cité hedi nouira Ariana,Appart,À Vendre,Ariana
3,280000.0,tayara,200.0,Appartement S3 Dimes bekalta 5 min de la plage,Appart,À Vendre,Monastir
2,275000.0,tayara,342.0,Villa a bekalta,House,À Vendre,Monastir
3,310000.0,tayara,120.0,Appartement S3 a Baghdadi vue de mer.,Appart,À Vendre,Mahdia
3,550000.0,tayara,210.0,"S3 à vendre à El Menzah 8, au rez-de-chaussée",Appart,À Vendre,Tunis
4,560000.0,tayara,245.0,S4 à vendre à El Menzah 7 bis.,Appart,À Vendre,Ariana
5,450.0,tayara,126.0,Duplex s5,House,À Vendre,Ben Arous
4,800000.0,tayara,300.0,Villa à vendre à Chott Mariem 300 m²,House,À Vendre,Sousse
2,398000.0,tayara,105.0,A VENDRE Un appartement en S2,Appart,À Vendre,Nabeul
4,899000.0,tayara,490.0,A vendre villa en s4 à Sidi el Mahersi,House,À Vendre,Nabeul
2,310000.0,tayara,74.0,Appartement en s2 a vendre,Appart,À Vendre,Tunis
1,230000.0,tayara,63.0,A Vendre un appartement S1,Appart,À Vendre,Tunis
5,150000.0,tayara,110.0,À vendre,House,À Vendre,Tunis
8,517000.0,tayara,517.0,Terrain maison à Enkhilet près dAziza_Rue al Jaouhara,House,À Vendre,Ariana
2,315000.0,tayara,126.0,Un appartement s2 à vendre Baghdedi,Appart,À Vendre,Mahdia
6,253000.0,tayara,330.0,R2 a vendre a Bekalta,House,À Vendre,Monastir
5,400000.0,tayara,202.0,Villas,House,À Vendre,Nabeul
6,1100000.0,tayara,2500.0,Villa 2 mètre Sanheja mnnouba prix 1100.000 DT,House,À Vendre,La Manouba
3,270.0,tayara,145.0,apparemment Sa vendre,Appart,À Vendre,Tunis
2,110.0,tayara,210.0,Maison à vendre hammam laghzez,House,À Vendre,Nabeul
2,616000.0,tayara,137.0,𝒂 𝒗𝒆𝒏𝒅𝒓𝒆 𝒔2 𝒗𝒖𝒆 𝒔𝒖𝒓 𝒎𝒆𝒓 𝒍𝒖𝒙𝒆 𝒆𝒕 𝒏𝒆𝒖𝒇 𝒂 𝒄𝒐𝒓𝒏𝒊𝒄𝒉𝒆 𝒎𝒂𝒉𝒅𝒊𝒂,Appart,À Vendre,Mahdia
3,350000.0,tayara,122.0,𝒂 𝒗𝒆𝒏𝒅𝒓𝒆 𝒔3 𝒉𝒂𝒖𝒕 𝒔𝒕𝒂𝒏𝒅𝒊𝒏𝒈 𝒅𝒊𝒓𝒆𝒄𝒕𝒆𝒎𝒆𝒏𝒕 𝒂𝒖 𝒑𝒓𝒐𝒎𝒐𝒕𝒆𝒖𝒓 𝒃𝒂𝒈𝒉𝒅𝒆𝒅𝒊,Appart,À Vendre,Mahdia
2,3800.0,tayara,118.5,𝑩𝒊𝒆𝒏 𝒂 𝒗𝒆𝒏𝒅𝒓𝒆 𝒔2 𝒂𝒗𝒆𝒄 𝒑𝒊𝒔𝒄𝒊𝒏𝒆 𝒅𝒊𝒓𝒆𝒄𝒕𝒆𝒎𝒆𝒏𝒕 𝒑𝒓𝒐𝒎𝒐𝒕𝒆𝒖𝒓 𝒂 𝑴𝒂𝒉𝒅𝒊𝒂,Appart,À Vendre,Mahdia
5,300000.0,tayara,245.0,𝒂 𝒗𝒆𝒏𝒅𝒓𝒆 𝒎𝒂𝒊𝒔𝒐𝒏 𝒔𝒖𝒓 𝒅𝒆𝒖𝒙 𝒆𝒕𝒂𝒈𝒆𝒔 𝒂𝒗𝒆𝒄 𝒈𝒂𝒓𝒂𝒈𝒆,House,À Vendre,Mahdia
2,295000.0,tayara,115.0,𝒂 𝒗𝒆𝒏𝒅𝒓𝒆 𝒔2 𝒏𝒆𝒖𝒇 𝒉𝒂𝒖𝒕 𝒔𝒕𝒂𝒏𝒅𝒊𝒏𝒈 𝒂 𝒃𝒂𝒈𝒉𝒅𝒆𝒅𝒊,Appart,À Vendre,Mahdia
1,270000.0,tayara,75.0,𝑨𝒑𝒑𝒂𝒓𝒕𝒆𝒎𝒆𝒏𝒕 𝒔1 𝒂𝒗𝒆𝒄 𝒑𝒊𝒔𝒄𝒊𝒏𝒆 𝒆𝒏 𝒄𝒐𝒖𝒓𝒔 𝒅𝒆 𝒄𝒐𝒏𝒔𝒕𝒓𝒖𝒄𝒕𝒊𝒐𝒏 𝒂 𝑴𝒂𝒉𝒅𝒊𝒂,Appart,À Vendre,Mahdia
3,489998.0,tayara,130.0,𝒃𝒊𝒆𝒏 𝒂 𝒗𝒆𝒏𝒅𝒓𝒆 𝒔3 𝒅𝒊𝒓𝒆𝒄𝒕𝒆𝒎𝒆𝒏𝒕 𝒑𝒓𝒐𝒎𝒐𝒕𝒆𝒖𝒓 𝒂𝒗𝒆𝒄 𝒑𝒊𝒔𝒄𝒊𝒏𝒆 𝒂 𝒎𝒂𝒉𝒅𝒊𝒂,Appart,À Vendre,Mahdia
2,620000.0,tayara,120.0,a vendre Appartement s2 au RDC meublé,House,À Vendre,Tunis
1,340000.0,tayara,55.0,A vendre un s1 à marina kantaoui,Appart,À Vendre,Sousse
